stno: Observation's Number (Length: 6 digits)
yyyymmddhh: UTC Time, yyyy: year, mm: month, dd: day, hh: hour (Length: 11 digits)
Si: Significant Code (Length: 3 digits)
Press: Pressure (Uint: hpa, Length: 7 digits)
Heigh: Geopotential Height (Unit: gpm, Length: 6 digits)
Tx: Temperature (Unit: degrees Celsius, Length: 6 digits)
Td: Dew Point (Unit: degrees Celsius, Length: 6 digits)
Wd: Wind Direction (Unit: degrees 360, Length: 4 digits)
Ws: Wind Speed (Unit: m/s, Length: 6 digits)
RH: Relative Humidity (Unit: %, Length: 4 digits)
-----------------------------------------------------------
  stno yyyymmddhh Si  Press Heigh    Tx    Td  Wd    Ws  RH
466920 2018080100 10  500.0 05852  -4.9  -7.2 298   8.9  83
466920 2018080100 06  479.9 06172  -6.7  -9.2 307  11.2  82
466920 2018080100 02  453.9 06606  -8.3 -11.7 305   8.3  76
466920 2018080100 06  438.5 06873 -10.0 -13.1 310   7.4  78
466920 2018080100 06  428.9 07045 -11.2 -13.5 296   6.9  83
466920 2018080100 02  424.0 07133 -11.8 -13.9 304   8.4  84
466920 2018080100 10  400.0 07577 -14.6 -16.9 314   5.9  82
466920 2018080100 02  388.8 07791 -15.9 -18.2 317   6.4  82
466920 2018080100 06  387.6 07817 -15.9 -20.9 318   6.3  65
466920 2018080100 02  379.4 07976 -16.4 -23.8 305   6.7  52
466920 2018080100 06  378.1 08003 -16.6 -22.8 304   7.0  58
466920 2018080100 02  377.2 08019 -16.7 -20.9 305   7.3  70
466920 2018080100 06  369.5 08176 -17.6 -21.8 316   7.7  70
466920 2018080100 02  358.7 08397 -19.2 -22.6 312   8.4  74
466920 2018080100 06  346.7 08649 -20.9 -24.7 303   7.5  71
466920 2018080100 02  329.0 09034 -23.0 -29.1 318   5.7  57
466920 2018080100 06  321.1 09209 -24.5 -29.7 339   6.7  62
466920 2018080100 02  308.0 09515 -26.4 -33.2 342   3.4  52
466920 2018080100 10  300.0 09704 -28.0 -34.3   8   2.8  55
466920 2018080100 02  285.7 10054 -31.1 -34.5   3   3.8  71
466920 2018080100 06  260.4 10702 -36.1 -40.0  15   5.0  67
466920 2018080100 10  250.0 10985 -38.3 -42.4 351   4.9  65
466920 2018080100 06  248.8 11020 -38.6 -42.4 348   5.0  68
466920 2018080100 02  235.8 11387 -41.2 -47.8 356   5.3  49
466920 2018080100 06  227.6 11622 -43.3 -48.4   6   5.1  57
466920 2018080100 06  220.3 11842 -45.3 -48.6 352   5.0  69
466920 2018080100 02  215.4 11991 -46.7 -48.8 347   4.8  79
466920 2018080100 06  205.3 12308 -49.4 -51.7 356   5.0  76
466920 2018080100 02  203.9 12356 -49.9 -52.2 352   5.2  76
466920 2018080100 06  201.9 12418 -50.2 -55.0 341   5.0  57
466920 2018080100 10  200.0 12480 -50.6 -57.5 332   4.7  44
466920 2018080100 02  193.9 12682 -51.8 -70.0 323   4.2   9
466920 2018080100 04  177.6 13240 -55.9 -68.3  19   1.2  20
466920 2018080100 02  162.5 13803 -60.5 -70.6  60   3.9  26
466920 2018080100 10  150.0 14295 -64.3 -68.4  67   4.7  57
466920 2018080100 02  148.7 14348 -64.7 -68.6  64   4.6  59
466920 2018080100 06  146.1 14454 -65.6 -69.8  49   5.0  56
466920 2018080100 06  140.7 14684 -66.8 -72.1  33   5.1  48
466920 2018080100 02  139.3 14745 -67.2 -72.5  33   4.9  48
466920 2018080100 02  120.2 15617 -74.7 -78.2 119   3.5  59
466920 2018080100 04  117.2 15762 -75.2 -79.3  75   2.0  54
466920 2018080100 06  114.9 15882 -74.8 -80.5  19   5.9  42
466920 2018080100 03  110.4 16107 -76.1 -82.0  46   8.0  40
466920 2018080100 06  108.9 16189 -75.9 -82.5  53   8.8  36
466920 2018080100 02  100.1 16683 -73.8 -84.9  61  16.7  18
466920 2018080100 10  100.0 16686 -73.8 -84.9  61  16.9  18
466920 2018080100 06   95.6 16948 -72.3 -87.0  78  19.2  10
466920 2018080100 06   84.5 17673 -73.2 -87.8  93  22.3  10
466920 2018080100 02   83.8 17722 -73.3 -88.3  93  22.0   9
466920 2018080100 04   77.3 18199 -70.2 -89.3  79  15.6   5
466920 2018080100 06   75.0 18378 -69.3 -89.4  69  19.1   4
466920 2018080100 10   70.0 18792 -68.4 -89.9  82  20.6   3
466920 2018080100 04   66.7 19086 -66.8 -90.0  83  24.1   2
466920 2018080100 06   62.3 19498 -65.6 -90.2 101  20.9   2
466920 2018080100 06   60.2 19707 -65.0 -90.2  87  22.1   2
466920 2018080100 06   56.2 20127 -63.9 -90.2 104  22.3   1
466920 2018080100 06   54.2 20352 -63.8 -90.6  92  17.3   1
466920 2018080100 12   50.0 20841 -61.8 -90.3  90  20.5   1
466920 2018080100 02   47.9 21104 -62.5 -90.1  97  19.7   1
466920 2018080100 02   41.7 21957 -62.2 -90.6  88  21.4   1
466920 2018080100 06   38.8 22411 -59.0 -90.1  82  21.6   1
466920 2018080100 02   35.3 23009 -55.0 -87.6  93  21.2   0
466920 2018080100 06   34.5 23157 -55.1 -87.4  97  20.2   1
466920 2018080100 06   32.7 23491 -55.1 -87.1  74  20.5   1
466920 2018080100 06   31.3 23785 -55.5 -87.0  91  19.6   1
466920 2018080100 10   30.0 24050 -55.2 -87.1  79  18.9   1
466920 2018080100 06   29.3 24205 -54.8 -87.2  79  18.3   0
466920 2018080100 06   23.8 25514 -54.8 -86.6 108  21.0   1
466920 2018080100 04   22.5 25895 -54.6 -87.1  97  25.5   0
466920 2018080100 02   21.8 26091 -53.4 -86.6  96  21.6   0
466920 2018080100 04   21.2 26276 -54.0 -86.7  96  18.5   0
466920 2018080100 02   20.4 26502 -54.1 -86.9  91  23.4   0
466920 2018080100 10   20.0 26645 -53.2 -86.6  91  22.3   0
466920 2018080100 04   17.0 27695 -47.1 -84.4  84  29.5   0
466920 2018080100 06   15.3 28427 -43.7 -82.5  69  26.5   0
466920 2018080100 02   15.1 28490 -43.6 -82.4  69  26.3   0
466920 2018080100 02   13.9 29067 -45.6 -83.1  76  27.7   0
466920 2018080100 05   13.3 29341 -45.2 -83.2  86  30.3   0
466920 2018080100 20   12.5 29759 -42.9 -82.3  89  27.0   0
466920 2018080112 01 1001.9 00011  31.7  25.3 272   1.5  69
466920 2018080112 10 1000.0 00028  31.6  24.0 274   2.4  63
466920 2018080112 06  987.6 00143  30.4  23.4 293   5.6  66
466920 2018080112 06  970.3 00297  29.2  22.9 287   6.6  68
466920 2018080112 06  941.5 00565  27.5  21.1 247   6.1  68
466920 2018080112 10  925.0 00726  26.4  20.9 239   7.3  71
466920 2018080112 06  906.0 00908  25.0  21.2 240  10.8  79
466920 2018080112 02  905.4 00912  25.0  21.2 240  10.8  79
466920 2018080112 02  856.2 01402  22.1  13.4 259   7.5  57
466920 2018080112 10  850.0 01467  21.3  15.2 263   8.1  67
466920 2018080112 02  832.9 01643  19.2  18.7 269   9.0  96
466920 2018080112 02  811.0 01873  18.8   7.9 279   7.6  49
466920 2018080112 02  785.0 02152  16.5  13.2 290   8.5  80
466920 2018080112 06  771.9 02293  15.9  11.2 301   8.4  73
466920 2018080112 10  700.0 03121  11.3   5.3 312   9.2  66
466920 2018080112 02  659.2 03619   8.7  -0.5 309   9.7  52
466920 2018080112 06  626.2 04042   5.9  -0.5 314   9.7  63
466920 2018080112 06  599.7 04397   3.5   0.8 302   6.8  82
466920 2018080112 02  585.1 04596   2.1   0.0 316   9.0  86
466920 2018080112 06  584.7 04601   2.0   0.0 316   9.0  86
466920 2018080112 06  518.9 05558  -2.3  -5.6 302   5.0  77
466920 2018080112 10  500.0 05853  -3.4  -8.4 331   5.7  68
466920 2018080112 06  498.9 05873  -3.4  -8.9 332   5.6  65
466920 2018080112 06  468.2 06373  -6.7 -12.1 307   5.0  65
466920 2018080112 06  460.5 06500  -7.5 -13.6 328   5.0  61
466920 2018080112 02  452.1 06643  -8.5 -13.3 327   4.0  68
466920 2018080112 02  445.4 06762  -8.5 -16.8 308   3.8  51
466920 2018080112 02  434.3 06956  -9.7 -13.8 299   3.7  71
466920 2018080112 02  429.0 07050 -10.0 -14.7 281   3.0  68
466920 2018080112 02  426.1 07103  -9.7 -16.0 283   3.5  60
466920 2018080112 04  401.8 07556 -11.9 -20.1 299   1.5  50
466920 2018080112 10  400.0 07589 -12.1 -20.1 293   1.6  51
466920 2018080112 02  393.6 07711 -12.9 -23.8 310   1.7  39
466920 2018080112 02  362.2 08339 -18.1 -23.8 334   2.4  60
466920 2018080112 06  345.9 08685 -20.5 -27.7 338   5.1  52
466920 2018080112 02  342.5 08756 -21.0 -30.4 335   5.2  42
466920 2018080112 02  340.9 08788 -21.3 -26.8 331   4.9  61
466920 2018080112 02  336.4 08889 -22.2 -31.8 313   4.6  41
466920 2018080112 06  334.4 08932 -22.5 -29.0 312   5.0  55
466920 2018080112 02  332.3 08978 -22.9 -28.1 316   5.5  62
466920 2018080112 06  310.6 09472 -25.9 -34.0 338   6.3  46
466920 2018080112 10  300.0 09719 -27.2 -36.7 313   5.7  40
466920 2018080112 02  297.0 09791 -27.7 -39.1 300   5.3  33
466920 2018080112 06  294.8 09844 -28.2 -39.0 291   5.2  35
466920 2018080112 06  281.8 10164 -31.0 -41.2 311   5.8  36
466920 2018080112 06  274.1 10363 -32.3 -43.0 287   5.2  34
466920 2018080112 10  250.0 11004 -37.9 -44.2 310   5.5  52
466920 2018080112 02  228.6 11613 -42.9 -50.3 322   4.1  44
466920 2018080112 02  226.0 11693 -43.6 -48.9 315   3.7  56
466920 2018080112 02  224.5 11737 -43.7 -46.9 318   3.5  71
466920 2018080112 02  216.2 11989 -45.1 -49.0 339   1.6  65
466920 2018080112 02  210.7 12160 -46.5 -52.3 327   3.8  52
466920 2018080112 02  202.3 12429 -49.0 -52.4 352   3.7  67
466920 2018080112 02  200.2 12495 -49.3 -57.5 356   3.8  38
466920 2018080112 10  200.0 12503 -49.4 -57.6 356   3.9  38
466920 2018080112 06  193.9 12706 -51.3 -57.3 346   6.6  49
466920 2018080112 02  188.8 12877 -52.8 -57.7 357   8.6  55
466920 2018080112 02  181.3 13137 -54.8 -59.3  13   9.3  57
466920 2018080112 06  178.6 13236 -55.5 -60.7  16   8.9  53
466920 2018080112 06  160.3 13912 -60.9 -66.6 358   7.8  47
466920 2018080112 02  154.3 14152 -62.4 -70.8  16   5.7  32
466920 2018080112 10  150.0 14324 -63.7 -69.2  26   6.5  47
466920 2018080112 06  147.4 14431 -64.6 -70.0  29   6.3  48
466920 2018080112 06  139.4 14768 -67.4 -72.2  11  10.0  51
466920 2018080112 06  127.1 15320 -72.5 -75.7  16   6.5  63
466920 2018080112 03  124.7 15431 -73.2 -76.8  34   4.7  59
466920 2018080112 04  122.4 15538 -73.0 -78.0  65   3.8  48
466920 2018080112 06  120.9 15612 -73.5 -79.9  77   5.1  38
466920 2018080112 02  116.7 15820 -72.6 -82.8  82  11.0  21
466920 2018080112 06  109.3 16205 -72.5 -84.3 114  10.5  16
466920 2018080112 04  100.4 16701 -73.9 -85.9  82  15.4  15
466920 2018080112 02  100.1 16720 -74.0 -86.0  82  15.4  15
466920 2018080112 10  100.0 16724 -74.0 -86.1  82  15.4  15
466920 2018080112 04   92.7 17164 -73.7 -86.6  81  18.0  13
466920 2018080112 06   71.0 18748 -68.5 -90.1  77  16.0   3
466920 2018080112 10   70.0 18833 -68.5 -90.2  80  17.0   3
466920 2018080112 06   68.2 18989 -68.0 -90.1  92  17.9   3
466920 2018080112 06   64.4 19334 -67.9 -90.6  96  12.5   2
466920 2018080112 04   62.3 19537 -67.9 -90.7  80  11.0   2
466920 2018080112 06   61.2 19638 -68.4 -91.1  71  12.6   2
466920 2018080112 06   59.1 19849 -67.5 -91.2  78  14.2   2
466920 2018080112 20   55.9 20186 -66.0 -91.2  62  17.5   2
466920 2018080200 01 1002.6 00011  28.7  24.7 213   1.6  79
466920 2018080200 10 1000.0 00034  28.6  23.7 209   3.0  74
466920 2018080200 06  977.5 00236  26.6  23.1 237   6.0  80
466920 2018080200 10  925.0 00724  23.3  21.7 248  14.6  90
466920 2018080200 02  923.3 00739  23.1  21.4 248  14.7  90
466920 2018080200 02  905.5 00910  24.4  16.9 245  15.5  62
466920 2018080200 06  904.9 00916  24.4  16.9 245  15.5  62
466920 2018080200 06  860.2 01359  21.0  17.7 250  13.4  81
466920 2018080200 10  850.0 01462  20.2  17.5 257  12.1  84
466920 2018080200 02  844.4 01519  19.7  17.4 263  11.4  86
466920 2018080200 02  810.7 01869  18.4  13.3 273   9.0  72
466920 2018080200 04  797.5 02012  17.4  13.3 279   8.1  76
466920 2018080200 06  766.6 02348  15.1  11.4 297   9.1  78
466920 2018080200 06  734.7 02709  12.9   9.4 285   9.0  79
466920 2018080200 02  709.1 03007  10.7   9.2 297   8.9  90
466920 2018080200 06  708.5 03014  10.6   9.1 297   8.9  90
466920 2018080200 02  704.7 03059  10.3   8.4 297   8.9  87
466920 2018080200 10  700.0 03114  10.3   6.0 295   8.7  74
466920 2018080200 06  668.6 03495   8.6   5.5 289   9.4  81
466920 2018080200 06  633.6 03938   6.6   3.3 315   9.8  79
466920 2018080200 02  624.9 04052   6.2   1.0 309   9.6  69
466920 2018080200 06  611.0 04237   4.7   1.2 303   8.3  77
466920 2018080200 06  599.0 04397   3.4   1.8 326   7.8  89
466920 2018080200 02  598.0 04412   3.3   2.1 327   7.9  91
466920 2018080200 06  548.3 05113  -0.2  -4.4 322   5.1  73
466920 2018080200 02  540.1 05233  -1.0  -4.5 306   4.4  77
466920 2018080200 06  536.3 05291  -1.0  -5.3 299   5.4  72
466920 2018080200 02  518.5 05559  -2.3  -9.9 294   6.6  56
466920 2018080200 02  507.2 05734  -3.9  -8.1 305   6.7  72
466920 2018080200 02  504.3 05776  -3.9 -12.9 307   6.9  49
466920 2018080200 10  500.0 05846  -4.3 -11.7 307   7.0  56
466920 2018080200 02  494.2 05938  -4.8 -11.0 299   6.6  61
466920 2018080200 02  492.1 05970  -4.8 -15.8 298   6.6  41
466920 2018080200 06  491.2 05984  -4.8 -15.1 298   6.6  44
466920 2018080200 02  463.0 06449  -6.7 -22.4 351   7.0  27
466920 2018080200 06  462.0 06465  -6.9 -22.3 353   6.6  28
466920 2018080200 02  439.7 06848  -9.8 -24.1 348   7.7  30
466920 2018080200 06  432.2 06981 -10.6 -20.0 354   7.1  45
466920 2018080200 02  426.0 07094 -11.5 -17.2 339   6.8  63
466920 2018080200 06  424.6 07114 -11.5 -18.1 337   6.9  58
466920 2018080200 02  416.0 07273 -11.6 -23.5 339   5.4  36
466920 2018080200 02  407.2 07439 -13.0 -20.5 345   5.9  53
466920 2018080200 10  400.0 07573 -13.8 -21.8 318   4.6  50
466920 2018080200 02  394.0 07686 -14.0 -28.1 302   5.2  29
466920 2018080200 06  391.2 07744 -14.4 -25.6 294   5.2  37
466920 2018080200 06  372.4 08117 -17.1 -26.6 309   5.0  43
466920 2018080200 02  363.6 08292 -18.5 -26.2 289   5.6  50
466920 2018080200 06  353.8 08498 -19.5 -34.9 266   5.0  24
466920 2018080200 02  351.4 08547 -19.9 -35.9 272   5.7  22
466920 2018080200 06  347.6 08628 -20.7 -30.0 276   5.8  43
466920 2018080200 06  343.2 08720 -21.6 -29.7 237   5.5  47
466920 2018080200 06  339.7 08797 -22.6 -29.0 234   5.2  56
466920 2018080200 02  338.0 08835 -22.9 -28.7 217   3.7  59
466920 2018080200 04  337.0 08856 -22.1 -25.9 190   3.2  71
466920 2018080200 06  333.8 08927 -21.6 -25.9 135   5.1  68
466920 2018080200 02  333.5 08933 -21.6 -25.9 133   5.3  68
466920 2018080200 06  326.2 09096 -22.6 -25.9  87   7.4  74
466920 2018080200 02  324.5 09135 -23.0 -26.1  81   7.6  75
466920 2018080200 06  311.5 09431 -25.1 -27.7  83   8.7  78
466920 2018080200 10  300.0 09705 -27.2 -29.8  57   7.0  78
466920 2018080200 06  288.7 09982 -29.1 -32.3  38   7.6  73
466920 2018080200 02  275.5 10308 -31.4 -35.3  45   9.6  69
466920 2018080200 06  269.4 10473 -32.9 -36.0  57  10.8  73
466920 2018080200 06  262.9 10642 -34.4 -37.5  52   8.4  73
466920 2018080200 06  257.5 10785 -35.6 -39.3  72   7.9  68
466920 2018080200 06  251.1 10963 -37.1 -41.7  55   7.9  62
466920 2018080200 10  250.0 10988 -37.4 -41.3  55   8.4  67
466920 2018080200 02  235.8 11394 -40.8 -43.6  75   8.5  74
466920 2018080200 06  234.4 11431 -41.1 -45.3  77   8.4  64
466920 2018080200 06  223.2 11762 -43.9 -48.1  61   7.5  63
466920 2018080200 06  206.3 12289 -48.4 -52.9  68   7.5  59
466920 2018080200 10  200.0 12493 -50.3 -54.9  52   7.3  58
466920 2018080200 04  185.0 12989 -54.9 -59.2  42   6.9  59
466920 2018080200 02  177.0 13277 -57.5 -62.1  22  10.6  56
466920 2018080200 06  175.9 13314 -57.7 -62.4  19  10.9  55
466920 2018080200 02  170.2 13521 -58.1 -63.2  40  14.0  52
466920 2018080200 04  169.7 13539 -58.2 -63.7  43  14.0  49
466920 2018080200 02  168.9 13566 -58.3 -64.8  47  14.0  43
466920 2018080200 02  164.2 13744 -59.0 -71.8  54  10.8  18
466920 2018080200 06  153.3 14175 -62.6 -71.7  94  10.6  29
466920 2018080200 10  150.0 14311 -63.9 -72.4  95   9.0  31
466920 2018080200 06  144.7 14526 -65.7 -76.4 115   7.4  22
466920 2018080200 02  144.2 14550 -65.9 -76.5 115   7.5  22
466920 2018080200 06  139.8 14734 -67.1 -73.8 113   7.7  39
466920 2018080200 02  137.9 14818 -67.8 -73.1 103   7.9  47
466920 2018080200 06  131.9 15084 -69.1 -78.7  72   8.3  24
466920 2018080200 02  129.8 15178 -69.5 -79.5  70   8.1  23
466920 2018080200 06  122.8 15509 -71.8 -80.3  62   6.4  28
466920 2018080200 03  112.7 16009 -74.9 -81.8  78  11.0  35
466920 2018080200 06  110.0 16154 -75.0 -83.2  82  12.1  28
466920 2018080200 12  100.0 16704 -74.4 -86.5  79  19.1  15
466920 2018080200 02   88.2 17439 -70.7 -89.0  79  22.0   5
466920 2018080200 02   79.0 18094 -72.6 -90.3  84  21.7   6
466920 2018080200 06   72.8 18572 -71.8 -91.4  89  21.5   4
466920 2018080200 10   70.0 18805 -71.2 -91.4  75  21.0   4
466920 2018080200 06   65.2 19229 -70.3 -92.0  72  21.4   3
466920 2018080200 04   61.3 19589 -69.9 -92.8  81  26.4   2
466920 2018080200 02   61.1 19615 -69.9 -93.0  81  26.3   2
466920 2018080200 06   56.8 20048 -65.4 -94.8 101  23.6   0
466920 2018080200 02   53.3 20442 -61.8 -95.9  93  23.8   0
466920 2018080200 06   52.1 20584 -61.0 -95.3  84  23.9   0
466920 2018080200 10   50.0 20836 -60.4 -94.9  96  22.8   0
466920 2018080200 06   49.9 20854 -60.2 -94.7  96  22.4   0
466920 2018080200 02   48.3 21046 -59.6 -94.4  95  21.5   0
466920 2018080200 06   40.5 22145 -60.2 -94.8  84  16.9   0
466920 2018080200 04   38.9 22409 -60.8 -95.2  91  15.2   0
466920 2018080200 06   36.5 22802 -62.0 -96.0 103  19.3   0
466920 2018080200 02   36.4 22808 -62.0 -96.0 103  19.3   0
466920 2018080200 06   31.8 23666 -57.0 -92.6 106  24.7   0
466920 2018080200 10   30.0 24026 -56.8 -92.4  90  25.5   0
466920 2018080200 04   29.8 24062 -56.6 -92.3  92  25.8   0
466920 2018080200 06   26.3 24865 -52.3 -89.4  79  26.1   0
466920 2018080200 02   25.2 25138 -51.6 -89.0  90  21.5   0
466920 2018080200 06   24.9 25235 -52.2 -89.4  93  21.1   0
466920 2018080200 06   20.9 26351 -52.6 -89.7  83  21.9   0
466920 2018080200 12   20.0 26637 -53.7 -90.4  92  26.8   0
466920 2018080200 02   17.3 27578 -52.7 -89.7  98  25.7   0
466920 2018080200 06   16.8 27744 -52.0 -89.2  98  27.1   0
466920 2018080200 04   15.4 28342 -48.2 -86.7  86  29.1   0
466920 2018080200 02   14.8 28619 -45.4 -84.8  81  25.5   0
466920 2018080200 04   12.8 29557 -42.7 -83.0  84  24.1   0
466920 2018080200 02   12.1 29923 -42.3 -82.8  71  29.6   0
466920 2018080200 06   12.0 29989 -42.4 -82.9  70  30.0   0
466920 2018080200 10   10.0 31225 -44.1 -84.0  94  36.1   0
466920 2018080200 02    9.8 31352 -44.9 -84.5  99  35.3   0
466920 2018080200 05    9.5 31604 -43.3 -83.4 102  39.0   0
466920 2018080200 06    8.9 31967 -39.5 -80.9 120  33.6   0
466920 2018080200 02    8.9 31988 -39.5 -80.9 120  33.3   0
466920 2018080200 20    8.5 32322 -39.9 -81.2 115  31.4   0
466920 2018080212 01 1000.2 00011  31.8  26.8 247   2.0  75
466920 2018080212 10 1000.0 00013  31.8  26.6 263   1.7  73
466920 2018080212 06  957.3 00404  28.0  23.9 263   5.1  78
466920 2018080212 06  941.1 00556  26.6  23.8 240   8.3  84
466920 2018080212 10  925.0 00709  25.4  23.5 248   9.1  88
466920 2018080212 06  893.4 01015  23.2  22.0 235  11.3  92
466920 2018080212 04  882.7 01121  22.6  20.7 243  13.0  89
466920 2018080212 02  882.1 01126  22.6  20.5 243  13.0  88
466920 2018080212 02  870.7 01241  23.1  16.4 249  10.9  65
466920 2018080212 06  853.6 01413  22.1  15.4 263  10.7  65
466920 2018080212 10  850.0 01450  22.0  14.5 264  10.9  62
466920 2018080212 02  847.3 01479  21.9  13.8 264  10.9  59
466920 2018080212 02  781.8 02170  16.3  13.8 269   8.4  85
466920 2018080212 10  700.0 03105  10.8   7.9 276   7.3  82
466920 2018080212 02  697.9 03131  10.6   8.1 277   7.4  84
466920 2018080212 06  650.3 03718   8.6   3.2 275   8.1  68
466920 2018080212 06  620.0 04114   6.9   0.1 303   5.0  61
466920 2018080212 02  613.1 04204   6.4  -1.3 308   4.3  57
466920 2018080212 02  608.2 04270   5.7   1.4 301   4.5  73
466920 2018080212 02  603.2 04338   5.4  -0.9 297   5.0  63
466920 2018080212 02  600.5 04373   5.5  -2.6 297   5.2  56
466920 2018080212 02  577.0 04700   2.6  -1.1 291   4.4  76
466920 2018080212 06  563.9 04886   1.4  -4.1 282   5.0  67
466920 2018080212 02  561.4 04921   1.4  -6.6 288   5.1  55
466920 2018080212 06  555.2 05010   0.9  -2.1 302   5.7  80
466920 2018080212 02  554.7 05016   0.8  -2.1 302   5.8  80
466920 2018080212 02  533.3 05333  -0.3 -12.2 295   4.9  40
466920 2018080212 02  523.7 05475  -1.3  -4.9 309   3.4  76
466920 2018080212 10  500.0 05844  -3.5  -7.9 325   0.2  71
466920 2018080212 04  499.6 05852  -3.6  -7.7 291   0.1  72
466920 2018080212 02  467.3 06379  -6.6 -11.3 281   3.7  69
466920 2018080212 02  463.2 06446  -6.3 -15.9 284   3.9  46
466920 2018080212 02  443.8 06782  -8.8 -14.0 277   3.6  65
466920 2018080212 02  440.1 06846  -9.1 -15.8 269   3.3  58
466920 2018080212 02  437.4 06893  -9.1 -25.0 264   3.3  26
466920 2018080212 02  432.8 06975  -9.7 -17.6 260   3.9  52
466920 2018080212 02  429.0 07041  -9.9 -21.0 257   4.3  40
466920 2018080212 02  423.0 07153 -10.8 -17.0 243   3.7  60
466920 2018080212 06  410.5 07382 -12.2 -18.9 252   5.0  57
466920 2018080212 02  408.2 07423 -12.4 -20.8 260   4.9  49
466920 2018080212 02  400.8 07563 -13.1 -16.8 255   4.9  73
466920 2018080212 10  400.0 07576 -12.9 -21.1 254   5.0  50
466920 2018080212 02  399.4 07591 -12.8 -24.0 254   5.1  38
466920 2018080212 02  398.5 07608 -12.9 -21.1 255   5.1  50
466920 2018080212 02  392.5 07723 -13.0 -28.5 275   3.7  26
466920 2018080212 02  377.0 08027 -14.9 -22.3 323   4.8  53
466920 2018080212 02  369.1 08191 -15.9 -25.7 308   3.9  43
466920 2018080212 02  367.2 08229 -16.3 -20.8 303   4.2  68
466920 2018080212 06  364.6 08280 -16.8 -21.1 301   5.0  69
466920 2018080212 02  363.6 08304 -17.0 -21.0 300   5.2  71
466920 2018080212 02  361.0 08354 -17.1 -34.4 299   4.7  20
466920 2018080212 06  342.8 08742 -20.0 -32.6 250   5.0  31
466920 2018080212 02  341.8 08764 -20.1 -32.4 250   5.0  32
466920 2018080212 02  340.0 08800 -20.3 -24.8 254   4.8  67
466920 2018080212 06  333.7 08942 -21.3 -25.8 272   6.5  67
466920 2018080212 06  326.3 09103 -22.5 -29.5 253   5.0  52
466920 2018080212 06  306.6 09560 -25.5 -34.3 252   5.1  44
466920 2018080212 10  300.0 09718 -26.5 -36.6 237   4.2  38
466920 2018080212 02  299.5 09727 -26.6 -36.4 238   4.1  39
466920 2018080212 02  269.5 10484 -32.9 -45.1 323   1.7  28
466920 2018080212 02  255.2 10862 -36.0 -46.4 204   1.4  33
466920 2018080212 02  250.6 10991 -36.8 -45.2 246   2.2  41
466920 2018080212 10  250.0 11005 -36.9 -46.6 242   2.2  36
466920 2018080212 02  241.1 11254 -38.3 -55.4 138   2.3  15
