stno: Observation's Number (Length: 6 digits)
yyyymmddhh: UTC Time, yyyy: year, mm: month, dd: day, hh: hour (Length: 11 digits)
Si: Significant Code (Length: 3 digits)
Press: Pressure (Uint: hpa, Length: 7 digits)
Heigh: Geopotential Height (Unit: gpm, Length: 6 digits)
Tx: Temperature (Unit: degrees Celsius, Length: 6 digits)
Td: Dew Point (Unit: degrees Celsius, Length: 6 digits)
Wd: Wind Direction (Unit: degrees 360, Length: 4 digits)
Ws: Wind Speed (Unit: m/s, Length: 6 digits)
RH: Relative Humidity (Unit: %, Length: 4 digits)
-----------------------------------------------------------
  stno yyyymmddhh Si  Press Heigh    Tx    Td  Wd    Ws  RH
466920 2018020100 10  250.0 10752 -41.1 -66.6 243  57.9   4
466920 2018020100 02  246.6 10847 -41.8 -68.6 241  58.0   4
466920 2018020100 02  215.9 11737 -46.0 -74.3 239  58.8   2
466920 2018020100 10  200.0 12242 -50.6 -74.3 235  58.0   4
466920 2018020100 02  166.7 13398 -61.3 -75.1 232  63.8  15
466920 2018020100 05  163.5 13522 -62.1 -78.3 231  64.3  10
466920 2018020100 02  159.1 13683 -61.9 -87.7 235  61.3   2
466920 2018020100 10  150.0 14049 -63.9 -85.1 244  60.0   4
466920 2018020100 04  135.9 14644 -69.3 -84.4 251  58.5  10
466920 2018020100 02  130.2 14900 -71.0 -85.1 254  54.5  11
466920 2018020100 02  121.7 15301 -69.7 -87.3 257  47.0   6
466920 2018020100 04  102.6 16309 -73.3 -88.6 268  33.8   9
466920 2018020100 12  100.0 16460 -73.7 -88.9 272  34.8   9
466920 2018020100 06   89.3 17114 -75.8 -89.7 260  29.1  10
466920 2018020100 03   85.2 17386 -77.5 -90.2 265  29.7  12
466920 2018020100 06   80.6 17706 -77.0 -90.4 274  30.6  11
466920 2018020100 02   79.1 17814 -77.4 -91.4 273  28.4  10
466920 2018020100 06   76.0 18043 -75.3 -91.7 266  23.6   6
466920 2018020100 02   75.9 18049 -75.2 -91.8 265  23.4   6
466920 2018020100 02   72.6 18316 -68.1 -91.7 235  13.7   2
466920 2018020100 06   72.4 18332 -68.3 -91.9 234  13.6   2
466920 2018020100 12   70.0 18531 -69.5 -90.9 237  17.2   3
466920 2018020100 04   68.8 18636 -69.2 -90.2 237  17.8   3
466920 2018020100 06   59.2 19533 -68.9 -90.7 246  13.2   3
466920 2018020100 02   58.9 19568 -68.9 -90.9 246  12.9   3
466920 2018020100 02   57.3 19726 -65.3 -90.4 251  11.3   2
466920 2018020100 02   55.4 19939 -66.4 -89.9 257  10.5   2
466920 2018020100 06   51.3 20399 -63.7 -90.0 274  11.8   1
466920 2018020100 10   50.0 20560 -62.2 -90.0 267   8.6   1
466920 2018020100 02   48.8 20709 -60.1 -89.3 257   6.8   1
466920 2018020100 06   47.3 20910 -60.8 -88.3 233   6.1   1
466920 2018020100 06   44.9 21233 -62.7 -88.9 252   7.8   1
466920 2018020100 02   44.6 21270 -62.9 -89.2 257   7.6   1
466920 2018020100 06   42.9 21502 -60.9 -88.9 299   8.7   1
466920 2018020100 06   40.9 21811 -61.0 -88.8 315   5.8   1
466920 2018020100 06   40.7 21838 -61.0 -88.8 315   5.1   1
466920 2018020100 06   38.9 22113 -61.0 -88.6 208   5.1   1
466920 2018020100 06   37.8 22290 -60.3 -88.6 219   6.4   1
466920 2018020100 06   37.1 22420 -60.0 -88.3 248   5.5   1
466920 2018020100 06   35.9 22617 -60.5 -88.2 310   5.0   1
466920 2018020100 04   34.7 22837 -59.8 -88.0  94   0.9   1
466920 2018020100 10   30.0 23734 -60.6 -88.5 246   3.1   1
466920 2018020100 06   29.5 23835 -61.0 -88.6 228   5.0   1
466920 2018020100 06   28.5 24050 -59.6 -88.4 244   5.1   1
466920 2018020100 06   24.5 24995 -57.7 -87.1  20   5.1   1
466920 2018020100 06   22.3 25604 -58.2 -87.0 147   5.1   1
466920 2018020100 04   21.7 25780 -58.7 -87.3 186   7.1   1
466920 2018020100 06   21.0 25962 -58.0 -87.3 221   6.5   1
466920 2018020100 06   20.7 26067 -58.1 -87.4 230   5.0   1
466920 2018020100 10   20.0 26278 -57.7 -87.1 225   1.5   1
466920 2018020100 04   19.9 26302 -57.7 -87.1 194   1.3   1
466920 2018020100 02   19.7 26375 -57.9 -87.3 140   3.3   1
466920 2018020100 06   19.5 26434 -57.6 -87.1 135   5.1   1
466920 2018020100 06   18.5 26787 -55.9 -86.9 167   9.1   1
466920 2018020100 06   17.7 27062 -55.0 -85.8 160  11.3   1
466920 2018020100 06   16.2 27608 -52.9 -85.2 200  12.4   1
466920 2018020100 02   16.2 27626 -52.8 -85.1 202  12.5   1
466920 2018020100 04   15.7 27810 -53.1 -85.0 223  13.7   1
466920 2018020100 06   14.9 28148 -52.1 -84.6 267   9.1   1
466920 2018020100 06   14.3 28447 -52.3 -84.3 265   9.8   1
466920 2018020100 06   13.5 28776 -51.9 -84.5 295   5.4   1
466920 2018020100 06   13.1 29010 -51.5 -84.4 282   7.8   1
466920 2018020100 06   12.8 29131 -51.1 -84.1 286   5.1   1
466920 2018020100 04   12.0 29545 -50.2 -83.8 111   1.0   1
466920 2018020100 06   11.7 29747 -50.6 -83.9 186   5.0   1
466920 2018020100 20   11.5 29878 -50.1 -83.6 187   5.8   1
466920 2018020112 01 1021.7 00011  12.7  10.8  74   2.5  88
466920 2018020112 10 1000.0 00190  11.3  10.2  69   6.8  92
466920 2018020112 02  974.9 00404   9.4   9.4  77   8.4 100
466920 2018020112 10  925.0 00837   7.0   7.0  76  12.3 100
466920 2018020112 06  871.9 01323   4.4   4.4  73  13.8 100
466920 2018020112 10  850.0 01530   3.6   3.6  90  11.6 100
466920 2018020112 06  819.9 01820   1.9   1.9 106  10.8 100
466920 2018020112 02  814.0 01880   1.6   1.6 112  10.3 100
466920 2018020112 06  798.4 02037   1.8   1.8 133   7.1 100
466920 2018020112 04  780.5 02218   2.3   2.3 186   5.6 100
466920 2018020112 06  766.8 02363   1.9   1.9 224   8.1 100
466920 2018020112 02  753.9 02499   2.8   2.8 238  12.4 100
466920 2018020112 06  753.4 02506   2.8   2.8 238  12.6 100
466920 2018020112 04  724.0 02827   1.5  -0.3 230  17.8  87
466920 2018020112 10  700.0 03098   0.2  -2.1 239  16.4  84
466920 2018020112 06  678.2 03350  -1.5  -7.0 237  17.1  65
466920 2018020112 02  668.5 03466  -2.5  -7.9 234  13.5  66
466920 2018020112 06  666.3 03491  -1.6 -10.4 231  12.2  51
466920 2018020112 02  660.2 03565   1.3 -19.5 220   9.4  19
466920 2018020112 06  644.4 03761   0.5 -23.8 190   7.2  14
466920 2018020112 06  635.9 03865   0.5 -29.6 191   7.7   8
466920 2018020112 06  617.1 04107   0.9 -32.8 238  10.6   5
466920 2018020112 02  612.2 04171   0.9 -32.1 245  11.1   6
466920 2018020112 06  548.6 05041  -5.6 -36.5 305  14.2   6
466920 2018020112 02  530.7 05299  -7.8 -36.2 314  18.9   8
466920 2018020112 06  530.3 05306  -7.7 -35.8 314  19.0   8
466920 2018020112 06  504.3 05695  -9.6 -37.4 297  23.4   8
466920 2018020112 10  500.0 05762 -10.1 -38.8 299  23.1   7
466920 2018020112 06  475.9 06140 -13.4 -45.3 311  24.1   4
466920 2018020112 06  444.8 06651 -16.1 -50.1 294  29.7   3
466920 2018020112 02  442.9 06681 -16.2 -51.0 294  30.1   3
466920 2018020112 02  439.8 06737 -16.1 -54.9 295  30.5   2
466920 2018020112 06  411.2 07238 -20.6 -56.0 298  30.8   2
466920 2018020112 10  400.0 07441 -22.2 -56.9 298  34.7   2
466920 2018020112 06  361.7 08171 -28.3 -52.2 296  41.8   8
466920 2018020112 02  357.8 08249 -28.9 -52.9 294  41.4   8
466920 2018020112 04  328.7 08854 -30.2 -60.3 274  50.4   3
466920 2018020112 04  307.0 09335 -32.0 -64.4 265  44.9   2
466920 2018020112 10  300.0 09498 -32.6 -65.7 259  47.3   2
466920 2018020112 02  296.5 09581 -32.6 -66.2 257  48.9   2
466920 2018020112 06  283.1 09906 -35.3 -67.0 249  51.5   2
466920 2018020112 10  250.0 10764 -39.4 -69.5 247  57.9   2
466920 2018020112 02  211.8 11881 -47.3 -73.3 241  65.6   3
466920 2018020112 04  211.5 11888 -47.3 -73.3 241  65.6   3
466920 2018020112 10  200.0 12251 -50.5 -74.8 243  64.3   4
466920 2018020112 05  184.7 12764 -55.2 -75.6 244  66.8   6
466920 2018020112 02  169.4 13316 -60.4 -76.3 238  62.1  11
466920 2018020112 06  168.8 13332 -60.5 -76.3 238  62.1  11
466920 2018020112 10  150.0 14063 -65.0 -81.5 249  62.1   9
466920 2018020112 02  137.4 14592 -67.4 -83.9 258  52.2   8
466920 2018020112 02  134.5 14725 -66.1 -86.2 259  48.6   4
466920 2018020112 02  100.1 16480 -75.5 -87.7 276  40.0  14
466920 2018020112 10  100.0 16485 -75.6 -87.7 276  40.0  14
466920 2018020112 02   92.7 16923 -73.5 -89.0 263  29.6   8
466920 2018020112 06   84.9 17434 -76.3 -89.5 253  20.6  11
466920 2018020112 06   74.1 18206 -81.5 -90.6 254  24.1  22
466920 2018020112 03   73.4 18256 -81.8 -90.9 256  25.4  21
466920 2018020112 04   71.9 18380 -80.5 -90.9 262  27.4  17
466920 2018020112 10   70.0 18530 -79.8 -91.3 270  25.3  15
466920 2018020112 02   69.1 18602 -79.6 -92.1 273  22.6  12
466920 2018020112 06   68.8 18625 -78.6 -91.8 273  21.4  11
466920 2018020112 06   66.1 18856 -73.1 -91.7 260  18.1   5
466920 2018020112 02   63.2 19123 -67.0 -93.4 277  14.5   1
466920 2018020112 06   62.8 19161 -66.7 -93.7 278  12.8   1
466920 2018020112 04   61.6 19278 -66.0 -93.2 262   8.9   1
466920 2018020112 06   59.6 19484 -64.8 -90.7 216  10.3   1
466920 2018020112 06   58.5 19593 -64.9 -90.2 210  10.2   2
466920 2018020112 06   56.8 19779 -64.1 -89.6 227  10.3   2
466920 2018020112 06   54.3 20053 -61.9 -89.6 209   8.0   1
466920 2018020112 02   53.0 20203 -60.8 -88.9 226   6.4   1
466920 2018020112 04   52.5 20263 -60.9 -88.7 238   6.2   1
466920 2018020112 06   51.6 20369 -61.2 -88.5 253   6.8   1
466920 2018020112 10   50.0 20564 -61.0 -88.4 239   7.7   1
466920 2018020112 06   48.7 20734 -61.6 -88.2 240   8.2   1
466920 2018020112 06   45.1 21208 -60.6 -88.6 250   6.6   1
466920 2018020112 02   42.9 21514 -60.5 -88.1 221   5.2   1
466920 2018020112 06   42.3 21612 -61.0 -88.0 213   6.2   1
466920 2018020112 02   41.6 21709 -61.8 -88.9 215   7.6   1
466920 2018020112 06   41.4 21729 -61.5 -88.9 218   7.8   1
466920 2018020112 06   39.7 21996 -58.8 -88.1 282   7.7   1
466920 2018020112 02   39.4 22046 -58.4 -87.6 288   7.5   1
466920 2018020112 20   35.7 22655 -61.3 -88.3  38   1.1   1
466920 2018020200 01 1022.9 00011  12.5  11.2  71   0.3  92
466920 2018020200 06 1000.7 00195  11.3  11.0  93   5.1  98
466920 2018020200 10 1000.0 00200  11.2  10.9  91   5.4  97
466920 2018020200 06  966.3 00487   9.6   9.6  63   9.5 100
466920 2018020200 06  946.7 00657   8.6   8.6  64  11.0 100
466920 2018020200 10  925.0 00849   7.6   7.6  67  10.3 100
466920 2018020200 06  879.4 01264   5.4   5.4  71   9.3 100
466920 2018020200 02  864.8 01401   4.6   4.6  88   8.1 100
466920 2018020200 10  850.0 01541   4.2   4.2 100   7.9  99
466920 2018020200 06  811.9 01914   2.6   2.6 149   6.2 100
466920 2018020200 04  799.6 02037   2.5   2.5 192   4.5 100
466920 2018020200 06  796.0 02074   2.5   2.5 204   5.0 100
466920 2018020200 02  791.8 02119   2.2   2.2 213   6.0 100
466920 2018020200 06  778.8 02251   2.4   2.4 229   8.8 100
466920 2018020200 06  720.6 02877  -0.7  -0.7 225  16.7 100
466920 2018020200 02  715.3 02935  -0.9  -1.4 227  16.6  96
466920 2018020200 10  700.0 03108  -2.5  -2.5 232  17.5 100
466920 2018020200 04  694.3 03172  -2.9  -2.9 233  17.6 100
466920 2018020200 04  658.9 03585  -6.1  -6.1 241  16.8 100
466920 2018020200 02  658.4 03590  -6.1  -6.1 242  16.9 100
466920 2018020200 02  655.4 03627  -5.4 -11.2 244  17.6  63
466920 2018020200 02  652.8 03658  -0.8 -19.1 246  18.5  23
466920 2018020200 06  640.1 03816   3.1 -28.3 250  23.4   7
466920 2018020200 02  639.1 03829   3.5 -28.4 250  23.8   7
466920 2018020200 02  631.7 03923   3.5 -30.3 249  26.3   6
466920 2018020200 04  617.0 04113   2.3 -31.2 242  27.8   6
466920 2018020200 02  564.7 04820  -4.2 -34.4 228  27.1   7
466920 2018020200 06  556.9 04930  -4.3 -36.5 223  26.6   6
466920 2018020200 04  513.0 05570  -7.9 -39.4 234  25.4   6
466920 2018020200 02  512.6 05577  -7.9 -40.2 235  25.4   5
466920 2018020200 10  500.0 05771  -8.7 -39.6 243  26.8   6
466920 2018020200 06  471.5 06223 -11.8 -40.3 257  31.4   7
466920 2018020200 06  428.3 06950 -17.4 -39.5 257  34.4  12
466920 2018020200 04  414.3 07197 -19.1 -39.8 255  32.3  14
466920 2018020200 02  414.0 07204 -19.1 -39.9 255  32.3  14
466920 2018020200 10  400.0 07458 -19.8 -41.4 255  37.3  12
466920 2018020200 02  390.1 07643 -20.9 -43.2 254  36.8  11
466920 2018020200 04  348.9 08458 -28.0 -45.8 264  34.8  16
466920 2018020200 02  307.7 09346 -34.9 -50.3 268  46.6  19
466920 2018020200 10  300.0 09523 -36.0 -53.0 267  48.8  16
466920 2018020200 06  290.9 09734 -37.3 -54.6 265  51.6  15
466920 2018020200 02  269.0 10271 -39.9 -64.7 260  50.5   5
466920 2018020200 10  250.0 10770 -41.1 -72.0 251  51.0   2
466920 2018020200 02  246.1 10876 -40.5 -70.8 250  51.7   2
466920 2018020200 06  245.6 10890 -40.6 -70.6 250  51.8   2
466920 2018020200 10  200.0 12251 -52.1 -74.4 249  61.7   5
466920 2018020200 05  168.7 13332 -60.3 -77.4 251  65.4   9
466920 2018020200 02  161.9 13587 -62.7 -77.0 254  63.5  13
466920 2018020200 10  150.0 14057 -65.3 -79.7 259  57.8  12
466920 2018020200 06  129.0 14964 -68.5 -86.8 264  44.7   6
466920 2018020200 02  121.6 15318 -70.3 -87.2 269  43.7   7
466920 2018020200 02  100.1 16457 -76.0 -87.6 260  36.5  16
466920 2018020200 10  100.0 16463 -76.0 -87.6 260  36.5  16
466920 2018020200 06   95.8 16706 -76.5 -87.9 252  38.1  16
466920 2018020200 04   92.1 16935 -77.6 -88.7 262  39.1  16
466920 2018020200 03   89.0 17135 -78.3 -89.3 270  35.3  16
466920 2018020200 06   84.1 17451 -77.6 -89.8 279  29.1  13
466920 2018020200 06   80.5 17704 -77.7 -90.0 272  25.6  13
466920 2018020200 02   77.5 17918 -78.7 -90.9 269  28.3  13
466920 2018020200 04   76.0 18032 -77.3 -91.5 278  30.4   9
466920 2018020200 06   73.7 18213 -73.5 -91.5 292  23.6   5
466920 2018020200 06   71.9 18358 -72.9 -92.6 282  18.1   4
466920 2018020200 06   70.1 18502 -69.4 -92.0 251  17.0   2
466920 2018020200 10   70.0 18514 -69.4 -92.1 251  17.2   2
466920 2018020200 06   67.1 18772 -66.0 -91.7 279  13.0   1
466920 2018020200 02   65.1 18953 -64.1 -90.6 262   8.4   1
466920 2018020200 06   62.7 19179 -65.2 -89.0 236  10.0   2
466920 2018020200 02   58.3 19616 -67.6 -89.2 261  12.0   3
466920 2018020200 04   57.7 19683 -67.4 -89.3 264  12.9   3
466920 2018020200 06   52.0 20310 -65.1 -89.3 285   8.3   2
466920 2018020200 10   50.0 20554 -65.7 -89.7 282   7.0   2
466920 2018020200 06   49.0 20672 -64.8 -89.8 286   8.1   2
466920 2018020200 06   47.8 20828 -64.2 -89.8 263   6.1   2
466920 2018020200 06   45.4 21146 -64.2 -89.6 280   8.2   2
466920 2018020200 06   44.0 21336 -63.6 -89.5 306   8.5   2
466920 2018020200 02   43.8 21368 -63.6 -89.6 308   8.2   2
466920 2018020200 06   41.6 21683 -60.4 -89.4 313   7.2   1
466920 2018020200 06   41.1 21756 -59.4 -88.8 329   5.1   1
466920 2018020200 02   40.0 21927 -58.5 -87.7  60   2.5   1
466920 2018020200 06   39.4 22020 -58.7 -87.3  92   5.0   1
466920 2018020200 06   38.1 22234 -60.1 -87.4 115   5.0   1
466920 2018020200 04   35.4 22685 -60.9 -88.3 103   0.4   1
466920 2018020200 06   32.9 23138 -60.6 -87.7 145   5.0   1
466920 2018020200 04   32.3 23257 -61.4 -88.0 158   6.5   1
466920 2018020200 06   31.5 23419 -61.3 -88.2 185   5.1   1
466920 2018020200 02   31.0 23513 -61.5 -88.4 213   3.5   1
466920 2018020200 10   30.0 23717 -60.3 -88.3 323   1.5   1
466920 2018020200 04   29.6 23799 -60.1 -88.1 284   1.1   1
466920 2018020200 06   25.0 24854 -57.6 -87.2 294   5.1   1
466920 2018020200 06   24.2 25069 -57.6 -86.6 320   6.2   1
466920 2018020200 06   23.3 25298 -57.4 -86.5  14   7.2   1
466920 2018020200 06   22.4 25562 -58.8 -86.6  43   6.4   1
466920 2018020200 06   22.0 25680 -58.6 -86.8  69   5.0   1
466920 2018020200 10   20.0 26266 -56.1 -86.3 282   2.2   1
466920 2018020200 02   19.9 26300 -56.0 -86.2 297   1.8   1
466920 2018020200 06   17.9 26971 -56.7 -86.2  99   5.0   1
466920 2018020200 06   17.4 27159 -56.4 -85.9 128   7.2   1
466920 2018020200 06   16.5 27479 -57.5 -86.3 140   8.0   1
466920 2018020200 04   16.4 27537 -57.4 -86.3 147   8.1   1
466920 2018020200 02   16.2 27591 -57.5 -86.5 154   7.9   1
466920 2018020200 06   15.4 27926 -55.1 -86.1 207   6.5   1
466920 2018020200 06   14.8 28194 -53.2 -85.0 272   7.0   1
466920 2018020200 06   14.5 28323 -52.7 -84.7 286   6.7   1
466920 2018020200 02   14.0 28522 -51.4 -84.1 286   1.4   1
466920 2018020200 04   13.9 28588 -51.2 -84.0 353   0.2   1
466920 2018020200 06   12.1 29478 -50.7 -83.4 213   5.2   1
466920 2018020200 20   11.4 29908 -49.6 -82.8 240  11.5   1
466920 2018020212 01 1024.8 00011  11.3   8.9  60   0.9  85
466920 2018020212 10 1000.0 00215   9.8   7.7  17   1.7  86
466920 2018020212 06  942.8 00702   6.0   6.0  60   5.1 100
466920 2018020212 06  926.3 00847   5.2   5.2  75   7.5 100
466920 2018020212 10  925.0 00857   5.1   5.1  75   7.5 100
466920 2018020212 02  859.3 01457   1.4   1.4  73   7.7 100
466920 2018020212 06  856.7 01480   1.4   1.4  74   7.5 100
466920 2018020212 10  850.0 01543   1.1   1.1  61   8.3 100
466920 2018020212 06  844.0 01600   0.8   0.8  55  10.3 100
466920 2018020212 04  833.6 01700   0.2   0.2  64  12.2 100
466920 2018020212 06  790.2 02131  -0.9  -0.9 114   8.7 100
466920 2018020212 02  779.7 02236  -1.5  -1.5 148   7.8 100
466920 2018020212 04  767.3 02366   0.1  -0.2 190   7.9  97
466920 2018020212 02  766.2 02375   0.2  -0.2 193   8.0  97
466920 2018020212 06  765.1 02386   0.1  -0.3 196   8.2  97
466920 2018020212 02  746.0 02592  -0.3  -0.3 228  11.3 100
466920 2018020212 06  745.4 02596  -0.3  -0.3 228  11.5 100
466920 2018020212 02  721.0 02863  -0.9  -5.9 245  15.9  69
466920 2018020212 06  716.4 02913  -1.1  -5.5 247  16.2  71
466920 2018020212 10  700.0 03098  -2.1  -5.4 242  16.1  78
466920 2018020212 06  685.5 03265  -2.9  -6.6 239  16.1  76
466920 2018020212 02  644.7 03751  -4.0  -4.5 249  21.5  96
466920 2018020212 02  627.0 03970  -4.3  -5.7 256  22.7  89
466920 2018020212 02  620.6 04050  -4.1  -9.5 258  24.4  66
466920 2018020212 06  612.4 04156  -4.8 -10.6 262  25.5  64
466920 2018020212 06  545.0 05057 -13.1 -13.1 268  23.9 100
466920 2018020212 02  535.6 05191 -14.1 -14.1 264  27.8 100
466920 2018020212 02  527.2 05311 -12.7 -17.9 262  34.9  65
466920 2018020212 04  522.2 05385  -8.1 -27.8 262  37.6  18
466920 2018020212 02  521.0 05401  -7.0 -30.8 262  38.0  13
466920 2018020212 10  500.0 05724  -6.7 -37.6 257  40.6   6
466920 2018020212 06  495.0 05802  -6.6 -38.7 253  41.2   5
466920 2018020212 02  487.7 05917  -7.0 -38.8 253  39.8   5
466920 2018020212 04  438.1 06742 -14.4 -41.3 260  34.9   8
466920 2018020212 02  422.9 07009 -16.7 -43.6 264  36.1   7
466920 2018020212 10  400.0 07425 -19.6 -49.2 270  41.0   5
466920 2018020212 06  398.2 07458 -19.8 -49.7 270  41.5   5
466920 2018020212 02  333.8 08738 -30.0 -56.7 259  51.6   5
466920 2018020212 04  303.5 09413 -33.6 -52.1 257  60.8  14
466920 2018020212 10  300.0 09495 -34.1 -54.3 258  60.3  11
466920 2018020212 02  299.2 09513 -34.1 -56.4 259  60.2   8
466920 2018020212 04  289.2 09751 -34.6 -62.4 263  57.6   4
466920 2018020212 10  250.0 10754 -39.9 -68.2 256  59.5   3
466920 2018020212 02  243.6 10930 -40.8 -68.3 251  59.3   3
466920 2018020212 10  200.0 12239 -51.8 -72.7 247  64.5   6
466920 2018020212 05  197.6 12317 -52.4 -72.5 245  65.2   7
466920 2018020212 02  177.9 12990 -58.2 -73.8 249  64.4  12
466920 2018020212 04  177.8 12994 -58.2 -73.8 249  64.3  12
466920 2018020212 10  150.0 14051 -62.6 -82.2 269  51.1   6
466920 2018020212 02  148.4 14115 -62.8 -82.8 271  49.9   5
466920 2018020212 06  146.2 14210 -62.9 -83.4 273  47.5   5
466920 2018020212 04  134.7 14711 -64.2 -86.0 263  38.4   4
466920 2018020212 02  133.2 14776 -64.4 -86.1 261  38.1   3
466920 2018020212 06  122.7 15281 -68.3 -86.2 246  37.6   6
466920 2018020212 12  100.0 16475 -77.1 -87.2 253  35.2  20
466920 2018020212 04   94.8 16780 -79.5 -87.6 249  38.5  27
466920 2018020212 03   90.9 17023 -81.5 -88.9 254  38.1  29
466920 2018020212 06   86.0 17333 -78.2 -89.6 267  28.5  15
466920 2018020212 02   84.9 17403 -77.2 -89.4 266  27.4  14
466920 2018020212 06   78.6 17840 -79.0 -90.4 237  26.4  15
466920 2018020212 02   71.5 18386 -80.1 -91.4 259  21.1  15
466920 2018020212 06   70.4 18468 -78.6 -91.1 261  20.6  12
466920 2018020212 10   70.0 18500 -77.8 -91.0 261  20.5  11
466920 2018020212 02   67.0 18752 -76.5 -93.2 259  19.0   6
466920 2018020212 02   64.5 18973 -67.0 -94.0 252  17.0   1
466920 2018020212 02   63.0 19118 -65.5 -98.3 249  14.8   0
466920 2018020212 06   60.6 19360 -65.9 -91.6 257   9.4   1
466920 2018020212 04   59.4 19481 -65.7 -90.2 241   7.4   2
466920 2018020212 02   58.3 19596 -66.1 -90.4 222   7.6   2
466920 2018020212 06   58.1 19613 -65.9 -90.3 220   7.7   2
466920 2018020212 02   53.6 20104 -63.2 -90.6 236   7.1   1
466920 2018020212 02   53.0 20181 -59.3 -89.5 239   6.8   1
466920 2018020212 06   52.5 20232 -59.3 -89.8 240   6.6   1
466920 2018020212 06   50.3 20497 -59.1 -88.0 219   5.0   1
466920 2018020212 06   50.3 20503 -59.1 -88.0 237   5.6   1
466920 2018020212 12   50.0 20540 -58.9 -87.9 237   5.7   1
466920 2018020212 06   47.5 20859 -60.1 -87.8 218   4.6   1
466920 2018020212 06   39.5 22004 -59.9 -87.8 258   6.6   1
466920 2018020212 06   37.2 22387 -60.9 -87.9 318   5.5   1
466920 2018020212 06   35.6 22652 -61.5 -88.8 322   7.0   1
466920 2018020212 06   32.5 23225 -62.0 -88.9 295   5.1   1
466920 2018020212 02   31.6 23393 -62.3 -89.2 310   9.4   1
466920 2018020212 16   30.0 23717 -60.7 -88.3 358   4.9   1
466920 2018020212 06   23.6 25214 -60.5 -88.0  94   6.2   1
466920 2018020212 06   23.1 25351 -60.8 -88.3 114   6.3   1
466920 2018020212 06   22.8 25415 -60.8 -88.5 133   5.1   1
466920 2018020212 06   21.4 25831 -57.2 -87.3 317   5.1   1
466920 2018020212 06   20.5 26079 -57.0 -86.7  15   8.6   1
