stno: Observation's Number (Length: 6 digits)
yyyymmddhh: UTC Time, yyyy: year, mm: month, dd: day, hh: hour (Length: 11 digits)
Si: Significant Code (Length: 3 digits)
Press: Pressure (Uint: hpa, Length: 7 digits)
Heigh: Geopotential Height (Unit: gpm, Length: 6 digits)
Tx: Temperature (Unit: degrees Celsius, Length: 6 digits)
Td: Dew Point (Unit: degrees Celsius, Length: 6 digits)
Wd: Wind Direction (Unit: degrees 360, Length: 4 digits)
Ws: Wind Speed (Unit: m/s, Length: 6 digits)
RH: Relative Humidity (Unit: %, Length: 4 digits)
-----------------------------------------------------------
  stno yyyymmddhh Si  Press Heigh    Tx    Td  Wd    Ws  RH
466920 2018090112 02  809.5 01928  15.4  14.2 241   3.0  92
466920 2018090112 06  800.6 02020  15.1  13.6 240   5.1  90
466920 2018090112 06  748.1 02592  12.6  11.4 238   5.0  92
466920 2018090112 10  700.0 03150   8.8   8.8 207   3.7  99
466920 2018090112 02  697.8 03176   8.7   8.7 204   3.9 100
466920 2018090112 04  658.8 03653   6.6   6.3 241   0.8  97
466920 2018090112 02  586.9 04594   2.3   0.8 266   2.1  89
466920 2018090112 02  552.2 05086   0.6  -5.3 336   3.7  64
466920 2018090112 02  542.7 05226  -0.1  -4.2  10   3.4  73
466920 2018090112 06  531.8 05388  -0.7  -9.6   8   5.0  51
466920 2018090112 02  525.7 05480  -0.9 -13.6 359   5.8  37
466920 2018090112 06  523.3 05517  -1.2 -11.3 358   5.7  46
466920 2018090112 02  512.8 05677  -2.8  -8.8 353   3.6  62
466920 2018090112 10  500.0 05878  -3.8 -10.6 318   3.0  59
466920 2018090112 02  492.6 05994  -4.3 -13.3 307   2.8  49
466920 2018090112 02  487.2 06083  -4.9  -9.2 329   2.5  72
466920 2018090112 02  472.0 06332  -5.7 -30.4  25   3.2  12
466920 2018090112 02  461.6 06506  -6.5 -32.8  23   4.3  10
466920 2018090112 06  449.6 06710  -7.2 -32.3  44   5.0  11
466920 2018090112 02  449.2 06715  -7.2 -31.8  44   5.0  12
466920 2018090112 06  414.3 07341 -12.5 -31.7  50   6.1  18
466920 2018090112 10  400.0 07607 -15.0 -31.9  31   6.8  22
466920 2018090112 06  399.7 07615 -15.0 -32.1  31   6.8  21
466920 2018090112 02  396.9 07666 -15.5 -33.5  33   6.4  19
466920 2018090112 06  391.1 07777 -16.6 -27.3  42   6.6  39
466920 2018090112 06  383.0 07935 -18.1 -25.3  14   5.4  53
466920 2018090112 02  374.4 08105 -19.6 -25.7  10   7.3  58
466920 2018090112 06  369.5 08202 -19.9 -32.7   5   7.2  31
466920 2018090112 02  363.0 08333 -20.3 -36.6  20   7.6  22
466920 2018090112 06  355.0 08500 -21.7 -39.4  43   6.6  18
466920 2018090112 02  351.0 08582 -21.9 -44.7  48   8.2  10
466920 2018090112 06  344.9 08710 -22.4 -46.6  50  10.3   9
466920 2018090112 06  329.0 09056 -25.0 -46.9  33  10.9  11
466920 2018090112 02  319.8 09259 -26.5 -49.1  50  13.5  10
466920 2018090112 06  316.3 09340 -26.4 -55.2  54  14.7   4
466920 2018090112 02  305.6 09587 -27.1 -51.1  54  18.9   8
466920 2018090112 10  300.0 09719 -28.2 -46.5  53  19.8  15
466920 2018090112 06  297.4 09783 -28.7 -48.1  53  20.0  13
466920 2018090112 06  261.3 10694 -36.5 -54.2  55  13.8  14
466920 2018090112 02  250.8 10977 -39.2 -54.3  66  13.5  19
466920 2018090112 10  250.0 10998 -39.3 -54.0  68  13.3  19
466920 2018090112 06  239.4 11296 -41.0 -58.5  73  11.7  13
466920 2018090112 02  222.3 11796 -44.3 -73.5  61  12.1   2
466920 2018090112 10  200.0 12494 -49.5 -74.2  55  12.9   4
466920 2018090112 06  177.9 13252 -54.8 -75.8  45  16.7   6
466920 2018090112 06  160.6 13898 -60.1 -75.3  42  18.4  12
466920 2018090112 02  150.7 14293 -63.3 -76.2  58  17.7  16
466920 2018090112 10  150.0 14319 -63.4 -76.3  59  17.5  16
466920 2018090112 06  146.4 14468 -63.8 -78.0  62  15.6  13
466920 2018090112 06  129.9 15197 -68.5 -81.0  48  18.0  16
466920 2018090112 06  118.0 15764 -72.3 -83.2  56  18.5  19
466920 2018090112 06  109.1 16222 -74.4 -85.8  85  15.0  16
466920 2018090112 03  108.4 16262 -74.6 -86.2  85  14.6  16
466920 2018090112 12  100.0 16731 -74.9 -87.6  75  15.9  13
466920 2018090112 06   96.2 16958 -75.7 -87.1  62  16.4  16
466920 2018090112 06   89.2 17393 -75.3 -86.7  91  15.4  16
466920 2018090112 02   87.7 17489 -75.9 -86.9  88  14.7  17
466920 2018090112 04   85.4 17645 -75.8 -86.8  77  12.6  17
466920 2018090112 06   80.1 18017 -73.6 -87.8  67  19.5  10
466920 2018090112 02   76.3 18304 -73.5 -88.9  67  17.8   8
466920 2018090112 06   74.6 18434 -71.3 -89.3  76  17.5   5
466920 2018090112 06   72.3 18619 -70.6 -90.9  59  14.9   4
466920 2018090112 10   70.0 18812 -68.8 -90.8  68  13.1   3
466920 2018090112 06   65.5 19218 -66.0 -90.8  87  12.1   2
466920 2018090112 06   62.3 19514 -63.5 -91.0  78  15.7   1
466920 2018090112 02   61.9 19559 -63.0 -90.9  80  16.2   1
466920 2018090112 04   61.0 19647 -63.0 -90.3  85  16.5   1
466920 2018090112 06   55.7 20211 -61.0 -90.2 106  10.7   1
466920 2018090112 06   53.9 20412 -60.9 -89.8  90   6.4   1
466920 2018090112 02   52.6 20556 -59.7 -89.2  77   8.2   1
466920 2018090112 06   51.3 20724 -59.9 -89.1  50  10.9   1
466920 2018090112 02   50.7 20788 -60.0 -89.1  51  12.7   1
466920 2018090112 10   50.0 20879 -59.3 -88.9  64  13.0   1
466920 2018090112 06   48.9 21016 -59.4 -88.9  81  10.8   1
466920 2018090112 06   46.6 21322 -59.8 -88.7  68  13.2   1
466920 2018090112 06   41.8 21996 -59.3 -89.0  89  14.3   1
466920 2018090112 06   40.1 22267 -58.5 -88.5  75  13.0   1
466920 2018090112 06   38.2 22574 -56.7 -87.8  96  16.5   1
466920 2018090112 04   35.1 23112 -56.2 -87.4  79  10.3   1
466920 2018090112 06   34.3 23244 -55.6 -87.2  67  12.3   1
466920 2018090112 02   32.0 23696 -54.8 -86.7  76  11.8   1
466920 2018090112 10   30.0 24104 -55.4 -86.9  76  15.4   1
466920 2018090112 06   26.5 24884 -57.3 -87.5 102  16.0   1
466920 2018090112 02   26.2 24976 -57.9 -87.9 100  15.6   1
466920 2018090112 02   22.5 25926 -52.4 -85.9  85  19.5   0
466920 2018090112 06   21.5 26222 -52.4 -85.6  80  22.3   0
466920 2018090112 10   20.0 26694 -52.0 -85.4  80  21.2   0
466920 2018090112 02   19.8 26762 -51.5 -85.1  83  20.9   0
466920 2018090112 02   17.8 27447 -54.1 -86.4  90  19.2   1
466920 2018090112 06   17.0 27736 -52.7 -86.1  97  19.6   0
466920 2018090112 04   16.5 27939 -52.0 -85.8  85  18.6   0
466920 2018090112 06   14.3 28852 -49.2 -84.3  78  29.9   0
466920 2018090112 06   12.7 29678 -45.3 -82.9  92  17.9   0
466920 2018090112 06   12.1 29992 -44.9 -82.4  80  21.5   0
466920 2018090112 02   11.2 30505 -44.1 -82.4  83  24.2   0
466920 2018090112 06   10.4 31007 -41.9 -81.6  86  26.0   0
466920 2018090112 04   10.1 31192 -39.7 -81.0  92  28.3   0
466920 2018090112 10   10.0 31267 -39.5 -81.0  95  27.7   0
466920 2018090112 02    9.8 31389 -38.1 -80.0  98  24.4   0
466920 2018090112 06    9.3 31761 -39.1 -80.0 114  15.6   0
466920 2018090112 04    8.7 32236 -42.2 -81.1  88  11.3   0
466920 2018090112 06    8.4 32468 -43.6 -81.8  69  13.6   0
466920 2018090112 02    8.2 32627 -44.1 -82.2  67  17.5   0
466920 2018090112 05    7.5 33188 -41.6 -81.7  78  32.9   0
466920 2018090112 20    7.5 33224 -41.3 -81.5  78  32.8   0
466920 2018090200 01 1007.6 00011  25.6  22.5 196   1.0  83
466920 2018090200 10 1000.0 00078  25.2  22.3 166   0.7  84
466920 2018090200 04  991.8 00149  24.7  22.1 240   0.2  85
466920 2018090200 06  959.2 00444  24.2  20.9 240   5.1  81
466920 2018090200 06  939.4 00627  23.2  20.9 236   8.5  87
466920 2018090200 02  932.9 00688  23.0  20.9 237   7.9  88
466920 2018090200 10  925.0 00762  22.6  20.5 238   7.0  87
466920 2018090200 02  913.5 00873  22.9  16.3 244   7.5  66
466920 2018090200 06  906.0 00944  22.4  16.1 246   7.4  67
466920 2018090200 06  873.4 01261  20.1  17.2 229   7.4  83
466920 2018090200 02  866.6 01329  19.7  17.2 234   6.8  85
466920 2018090200 10  850.0 01497  19.2  14.8 243   4.9  75
466920 2018090200 02  846.4 01535  19.1  14.2 244   5.0  73
466920 2018090200 02  838.4 01614  19.6  10.8 256   4.5  56
466920 2018090200 06  792.8 02095  16.4   8.7 286   5.4  60
466920 2018090200 02  785.5 02172  16.0   6.2 279   5.2  52
466920 2018090200 06  739.0 02690  12.6   7.3 236   5.0  70
466920 2018090200 10  700.0 03143  10.1   6.5 280   1.7  78
466920 2018090200 02  661.4 03611   6.9   5.4 260   2.6  90
466920 2018090200 02  645.6 03809   5.9   3.4 257   0.5  84
466920 2018090200 04  644.7 03823   5.9   3.2 319   0.3  82
466920 2018090200 02  637.7 03913   6.9   0.9  39   2.7  65
466920 2018090200 02  626.9 04053   6.2  -1.8  42   1.8  56
466920 2018090200 06  577.9 04715   1.8  -5.9  41   5.0  56
466920 2018090200 02  573.1 04782   1.6  -7.2  33   5.8  52
466920 2018090200 06  566.9 04869   0.9  -7.6  22   6.4  53
466920 2018090200 02  564.7 04901   0.5  -7.6  23   6.3  54
466920 2018090200 02  557.1 05009  -0.2 -11.8  40   6.6  41
466920 2018090200 02  545.0 05183   0.4 -31.4  57   5.9   7
466920 2018090200 06  538.5 05281  -0.1 -33.1  67   5.1   6
466920 2018090200 06  505.0 05792  -3.3 -30.6  56   5.2  10
466920 2018090200 10  500.0 05869  -3.8 -30.0  36   4.0  11
466920 2018090200 06  495.2 05948  -4.2 -29.6  13   5.1  11
466920 2018090200 06  483.3 06138  -5.6 -31.4  61   7.0  11
466920 2018090200 02  479.9 06193  -5.9 -31.8  66   7.0  10
466920 2018090200 06  469.0 06372  -6.8 -31.3  69   7.2  12
466920 2018090200 06  455.7 06596  -7.0 -40.9  54  10.3   4
466920 2018090200 02  447.7 06732  -7.5 -45.0  68   9.9   3
466920 2018090200 06  446.4 06759  -7.6 -45.6  69  10.2   3
466920 2018090200 06  436.9 06922  -9.0 -38.9  59   9.5   6
466920 2018090200 06  417.5 07274 -11.7 -39.0  75   9.3   8
466920 2018090200 10  400.0 07600 -14.3 -41.1  74  12.0   8
466920 2018090200 02  375.5 08075 -18.3 -41.6  77  16.2  11
466920 2018090200 06  373.0 08125 -18.8 -40.4  76  16.3  13
466920 2018090200 06  359.3 08400 -20.7 -34.5  82  14.7  28
466920 2018090200 02  352.2 08551 -22.2 -30.9  73  14.4  45
466920 2018090200 02  351.7 08563 -22.3 -31.1  73  14.3  44
466920 2018090200 02  324.8 09143 -25.1 -47.6  71  11.2  10
466920 2018090200 02  311.6 09442 -26.2 -52.2  65   8.6   6
466920 2018090200 10  300.0 09717 -28.5 -50.5  60   7.7  10
466920 2018090200 04  299.7 09723 -28.5 -50.5  60   7.7  10
466920 2018090200 06  293.4 09873 -30.0 -50.8  48   8.4  11
466920 2018090200 06  277.5 10268 -33.7 -53.0  54   9.7  12
466920 2018090200 02  273.3 10374 -34.7 -53.0  44  10.8  14
466920 2018090200 06  271.1 10430 -35.0 -53.7  40  11.3  13
466920 2018090200 06  256.2 10825 -37.3 -62.1  55  12.6   5
466920 2018090200 10  250.0 10991 -38.3 -71.2  52  15.3   1
466920 2018090200 02  244.1 11156 -38.9 -67.0  53  16.7   3
466920 2018090200 06  220.6 11840 -45.2 -68.2  52  21.1   6
466920 2018090200 10  200.0 12487 -50.6 -69.9  59  16.9   8
466920 2018090200 06  169.1 13556 -59.3 -73.9  81  11.4  14
466920 2018090200 06  157.6 13996 -62.6 -72.9  60   8.8  24
466920 2018090200 02  157.0 14019 -62.7 -72.8  60   8.8  25
466920 2018090200 10  150.0 14300 -63.5 -76.1  80   6.9  17
466920 2018090200 06  148.6 14359 -63.8 -77.6  81   6.8  14
466920 2018090200 06  135.1 14934 -66.5 -81.2  48  13.1  11
466920 2018090200 06  123.3 15485 -71.6 -82.1  48  17.0  20
466920 2018090200 02  123.2 15490 -71.7 -82.1  48  17.0  20
466920 2018090200 06  117.4 15772 -72.4 -82.5  63  13.4  21
466920 2018090200 06  114.1 15941 -73.2 -83.5  43  11.7  21
466920 2018090200 02  100.1 16704 -74.5 -86.2  42  23.5  16
466920 2018090200 10  100.0 16708 -74.5 -86.2  42  23.5  16
466920 2018090200 06   91.6 17214 -75.9 -87.4  52  24.1  16
466920 2018090200 03   89.6 17344 -76.5 -88.0  62  23.2  16
466920 2018090200 06   82.3 17837 -73.3 -86.7  93  19.8  12
466920 2018090200 02   79.4 18048 -73.9 -88.2  87  15.8  10
466920 2018090200 06   76.1 18296 -70.7 -89.2  65  16.5   5
466920 2018090200 02   73.6 18497 -68.0 -90.4  77  16.7   3
466920 2018090200 10   70.0 18795 -66.8 -90.0  76  16.1   2
466920 2018090200 06   67.5 19014 -66.8 -90.0  75  16.4   2
466920 2018090200 06   63.5 19384 -65.5 -89.8 100  17.3   2
466920 2018090200 02   58.9 19841 -65.7 -90.2 100  15.0   2
466920 2018090200 06   55.7 20183 -63.0 -89.8  70  12.9   1
466920 2018090200 02   52.2 20579 -60.9 -89.2  75  15.0   1
466920 2018090200 10   50.0 20853 -61.2 -88.6  88  14.7   1
466920 2018090200 06   46.4 21310 -61.6 -89.0  94  11.7   1
466920 2018090200 06   44.7 21542 -59.9 -88.5  82  13.9   1
466920 2018090200 06   43.0 21786 -60.2 -88.3  96  10.7   1
466920 2018090200 06   41.2 22057 -60.4 -88.5  87  13.3   1
466920 2018090200 06   38.0 22559 -60.6 -88.4 104  12.5   1
466920 2018090200 06   31.9 23649 -58.1 -87.4 103  18.5   1
466920 2018090200 10   30.0 24041 -56.9 -87.2  89  19.2   1
466920 2018090200 06   26.5 24824 -58.2 -87.6  74  22.2   1
466920 2018090200 02   25.4 25097 -58.3 -87.6  81  23.0   1
466920 2018090200 04   24.4 25346 -56.8 -87.3  88  23.7   1
466920 2018090200 06   23.9 25484 -56.2 -87.0  94  22.2   1
466920 2018090200 02   20.2 26545 -51.0 -84.2  82  18.1   1
466920 2018090200 10   20.0 26623 -51.0 -84.1  80  17.2   1
466920 2018090200 06   19.7 26718 -51.3 -84.1  78  16.5   1
466920 2018090200 02   16.7 27798 -51.6 -84.1  91  19.0   1
466920 2018090200 06   16.4 27914 -51.2 -84.0  96  18.2   1
466920 2018090200 06   14.9 28560 -50.0 -83.7  92  28.6   1
466920 2018090200 06   14.0 28946 -47.0 -82.4 107  21.9   0
466920 2018090200 04   13.7 29100 -46.5 -82.1  99  20.3   0
466920 2018090200 06   13.4 29240 -46.2 -81.9  89  22.0   0
466920 2018090200 02   13.0 29429 -45.9 -81.7  95  27.0   0
466920 2018090200 04   12.8 29539 -46.3 -81.8  97  28.1   0
466920 2018090200 04   12.0 29969 -46.2 -82.0  90  18.0   0
466920 2018090200 02   11.9 29997 -46.2 -82.1  89  18.1   0
466920 2018090200 04   10.9 30616 -40.5 -80.1  98  28.6   0
466920 2018090200 02   10.5 30850 -39.1 -79.1  95  23.2   0
466920 2018090200 06   10.1 31163 -39.2 -78.9  97  17.2   0
466920 2018090200 10   10.0 31207 -39.0 -78.9  98  17.3   0
466920 2018090200 06    9.2 31752 -38.6 -78.8  80  19.8   0
466920 2018090200 02    8.6 32258 -37.8 -78.6  96  21.4   0
466920 2018090200 20    7.4 33280 -40.5 -79.9 130  20.1   0
466920 2018090212 01 1005.3 00011  28.9  23.4  60   1.1  72
466920 2018090212 10 1000.0 00059  28.6  23.4  66   2.0  73
466920 2018090212 10  925.0 00749  23.7  20.9 225   2.2  84
466920 2018090212 02  898.4 01004  21.9  19.3 226   3.0  84
466920 2018090212 02  853.1 01452  20.5  11.2 269   3.3  55
466920 2018090212 10  850.0 01486  20.2  11.2 275   3.2  56
466920 2018090212 02  793.4 02076  16.8   7.3 266   3.2  53
466920 2018090212 02  735.0 02724  11.8  11.5 234   3.1  97
466920 2018090212 02  707.2 03047  11.5   6.0 325   4.5  69
466920 2018090212 10  700.0 03131  10.7   6.4 335   4.7  74
466920 2018090212 06  688.9 03265   9.6   5.9 341   5.0  77
466920 2018090212 02  661.3 03604   7.3   4.9 357   5.7  84
466920 2018090212 06  654.2 03692   6.9   4.1   1   5.2  82
466920 2018090212 02  628.9 04017   6.0  -1.1   2   3.4  60
466920 2018090212 06  616.6 04180   4.9  -0.6   3   5.1  67
466920 2018090212 06  604.5 04341   3.6  -0.4  18   6.3  75
466920 2018090212 02  585.5 04599   1.4  -1.0 357   8.9  84
466920 2018090212 02  583.6 04627   1.2  -2.3 357   8.9  77
466920 2018090212 02  570.5 04809   1.9 -24.7   9   6.2  11
466920 2018090212 02  534.2 05338   1.2 -28.3  31   1.7   8
466920 2018090212 04  525.7 05466   0.1 -14.7 328   0.0  31
466920 2018090212 02  525.3 05471   0.0 -14.2 153   0.0  33
466920 2018090212 02  521.5 05531  -0.5  -5.3 121   0.6  70
466920 2018090212 02  517.7 05591  -0.8  -7.8  98   1.4  58
466920 2018090212 02  513.9 05647   0.1 -28.7  74   2.5   9
466920 2018090212 06  500.6 05856  -0.9 -35.3  85   5.5   5
466920 2018090212 10  500.0 05867  -1.0 -34.0  86   6.0   6
466920 2018090212 06  492.4 05989  -1.7 -33.3  83   8.9   6
466920 2018090212 06  458.4 06552  -5.9 -34.4  96   6.5   8
466920 2018090212 02  446.4 06758  -7.3 -34.4  82   6.5   9
466920 2018090212 06  442.1 06833  -7.8 -27.2  70   7.0  19
466920 2018090212 02  436.9 06926  -8.6 -24.3  71   6.4  27
466920 2018090212 04  424.2 07153  -9.9 -28.5  96   3.9  20
466920 2018090212 06  420.6 07222 -10.4 -31.1  89   5.2  16
466920 2018090212 02  416.5 07297 -10.9 -36.5  85   7.7  10
466920 2018090212 10  400.0 07603 -13.5 -34.8  93  11.7  14
466920 2018090212 02  383.0 07934 -15.4 -27.9  88  13.9  33
466920 2018090212 04  348.0 08650 -20.3 -47.9  83  21.4   6
466920 2018090212 02  326.2 09125 -23.5 -55.2  82  18.8   3
466920 2018090212 02  318.3 09301 -24.7 -53.1  79  18.2   5
466920 2018090212 10  300.0 09731 -28.9 -48.7  73  19.7  13
466920 2018090212 04  271.3 10442 -34.6 -58.0  70  17.0   7
466920 2018090212 06  252.1 10949 -38.5 -56.7  59  22.9  13
466920 2018090212 10  250.0 11006 -38.9 -54.2  57  22.6  18
466920 2018090212 02  247.3 11083 -39.5 -51.0  56  21.9  28
466920 2018090212 02  238.1 11342 -41.5 -62.3  57  18.2   8
466920 2018090212 06  222.1 11807 -45.5 -55.0  54  20.8  34
466920 2018090212 02  221.4 11830 -45.8 -54.7  55  21.0  36
466920 2018090212 02  209.4 12200 -47.2 -68.7  72  16.1   7
466920 2018090212 06  202.5 12423 -49.1 -68.9  85  14.1   8
